Activo,SMA,Banda,Semanas,X,Y,Logica,Sharpe_completo,CAGR_completo,MaxDD_completo,Rotacion,PeorAnio,Sharpe_2000-2009,CAGR_2000-2009,MaxDD_2000-2009,Sharpe_2010-2019,CAGR_2010-2019,MaxDD_2010-2019,Sharpe_ultimos10,CAGR_ultimos10,MaxDD_ultimos10
QQQ,100,0.01,26,12,6,AND,0.4547759852708811,0.0737189286681734,-0.3032612008314429,5.074842200180343,-0.1588370155250231,0.1399442478829448,0.0370383468196979,-0.3032612008314429,0.4496454233723246,0.0559665204054642,-0.234556809621536,0.7614116684744053,0.1343078817436394,-0.1990440614193463
QQQ,100,0.01,26,12,8,AND,0.4622855357801894,0.0755781636357213,-0.2755120518448015,5.2263300270513975,-0.157363423214748,0.1805973556556087,0.0422628981680732,-0.2755120518448015,0.4509819968521188,0.0563194350024094,-0.2345568096215355,0.7565199846368512,0.1364795015476489,-0.2291861489826616
QQQ,100,0.01,26,15,2,AND,0.4548626307763732,0.0730755748017515,-0.2359596162426585,4.696122633002705,-0.1105082903699354,0.1751492693968241,0.0412189065279859,-0.2359596162426585,0.4237020287031829,0.0513502711074571,-0.1916597413465272,0.7378483831031333,0.1319059525837218,-0.1988887595260821
QQQ,100,0.01,26,15,4,AND,0.3933286097925476,0.0655954550510218,-0.2753495791766881,5.2263300270513975,-0.1373984773088687,0.0141615999692182,0.0208912689867939,-0.2753495791766881,0.384546971568499,0.047187437155173,-0.2325534274122844,0.7590846054627586,0.136435619171565,-0.1986014200821962
QQQ,100,0.01,26,15,6,AND,0.4147077149138227,0.0690950744751643,-0.2915404625961645,5.2263300270513975,-0.1552065715857351,0.0361066144485911,0.023457718763493,-0.2915404625961645,0.4200559855328534,0.0520855947575984,-0.2345568096215363,0.778064466188967,0.140123604906887,-0.2254152425918435
QQQ,100,0.01,26,15,8,AND,0.4396669550398179,0.0731183243493132,-0.2731098752497464,5.2263300270513975,-0.1545695025318085,0.0639045112500979,0.0270350021412701,-0.2731098752497464,0.4617534505843855,0.0577852624276744,-0.2345568096215369,0.7947040836624075,0.1443499945378277,-0.2214355807317148
QQQ,100,0.01,26,18,2,AND,0.4699574660844778,0.0758899071034977,-0.2359596162426571,4.84761045987376,-0.1079179789245259,0.2121223353955416,0.0459165134786117,-0.2359596162426571,0.4352357779225424,0.0540260448564484,-0.2345568096215369,0.7378483831031333,0.1319059525837218,-0.1988887595260821
QQQ,100,0.01,26,18,4,AND,0.4242042645032583,0.0703731816638757,-0.2541131834041947,5.2263300270513975,-0.1373984773088691,0.0645218467283409,0.0272042781157866,-0.2541131834041947,0.4291296488953335,0.0533058405579682,-0.2345568096215369,0.7590846054627586,0.136435619171565,-0.1986014200821962
QQQ,100,0.01,26,18,6,AND,0.4318425722938078,0.0717890304583737,-0.291540462596163,5.2263300270513975,-0.155206571585734,0.0675793679619444,0.0274769625702993,-0.291540462596163,0.4422985650335405,0.0550752509178458,-0.2345568096215369,0.778064466188967,0.140123604906887,-0.2254152425918435
QQQ,100,0.01,26,18,8,AND,0.4390685305096394,0.0731694624511305,-0.2731098752497463,5.2263300270513975,-0.1545695025318083,0.0655462392623104,0.0271678759755331,-0.2731098752497463,0.4617534505843855,0.0577852624276744,-0.2345568096215369,0.7947040836624075,0.1443499945378277,-0.2214355807317148
QQQ,100,0.01,39,8,2,AND,0.4627530608267989,0.0684361213029074,-0.2686163834603665,3.522091974752029,-0.1214302733285627,0.3592126130099417,0.0586988527955731,-0.1467805309340849,0.2912237903086085,0.0334155365971469,-0.268616383460366,0.6632452539263655,0.1084463202634975,-0.2686163834603661
QQQ,100,0.01,39,8,4,AND,0.4766758285576765,0.0721199056881072,-0.2483085610761264,4.1280432822362485,-0.1258012638361204,0.3049005872440153,0.0539293915363559,-0.2376708129311981,0.3688126464338766,0.0442635619959181,-0.2483085610761249,0.7212947562194918,0.1201829287802751,-0.2169412225574182
QQQ,100,0.01,39,8,6,AND,0.4784780890681503,0.073694111652252,-0.2437284849364857,4.961226330027051,-0.1218591068652945,0.2250284774268694,0.0460022676580285,-0.2437284849364857,0.4198114871458257,0.0515903642073007,-0.2425690958438351,0.7401138742047001,0.1252789672254706,-0.209718134713963
QQQ,100,0.01,39,8,8,AND,0.5268813037657653,0.0812412511431746,-0.2366822609737525,6.741208295761948,-0.1054006475062653,0.2547487533219945,0.0497329285086791,-0.2366822609737525,0.4731685516746449,0.0589029359409694,-0.2326727550511084,0.8048197570621963,0.1380280461917993,-0.1846289185646431
QQQ,100,0.01,39,10,2,AND,0.4546098186716288,0.0683809975604872,-0.2777919278034984,3.787195671776375,-0.1214302733285619,0.4122322687329063,0.0648670809705809,-0.1467805309340838,0.3398089289785062,0.0394749819073911,-0.2777919278034982,0.5518578943561514,0.0942207664673286,-0.2777919278034984
QQQ,100,0.01,39,10,4,AND,0.4501407275599248,0.069569640655096,-0.2376708129311994,4.317403065825068,-0.1099916025188467,0.3519366523814693,0.0594406935476357,-0.2376708129311994,0.3448817415192423,0.0414722902280539,-0.2347144130033092,0.6346050114800847,0.109064409784958,-0.2219033549058998
QQQ,100,0.01,39,10,6,AND,0.4537698385241434,0.0714758396653874,-0.2345568096215368,4.771866546438233,-0.0988822356688337,0.27125582559662,0.0517079530356294,-0.2191665160126304,0.4121937665836365,0.0509062647632216,-0.234556809621536,0.6533412795803382,0.1139415658270532,-0.209718134713963
QQQ,100,0.01,39,10,8,AND,0.4815964243001907,0.0761782995478659,-0.2359596162426575,5.45356176735798,-0.0988822356688332,0.2696751305337139,0.0518839143771647,-0.2359596162426575,0.4509819968521188,0.0563194350024094,-0.2345568096215355,0.7257280849423642,0.1280082218484926,-0.1809856005635735
QQQ,100,0.01,39,12,2,AND,0.4144764297023348,0.0648083782926411,-0.2695788131094833,4.468890892696122,-0.1214302733285627,0.1244458614917374,0.0348875305841762,-0.2695788131094833,0.4153499401042613,0.0501486390555461,-0.2102163411262592,0.6656006747266132,0.1137808273563312,-0.2102163411262592
QQQ,100,0.01,39,12,4,AND,0.4631667976298128,0.0724775396655943,-0.2376708129311994,4.620378719567178,-0.1095760356476008,0.2211960470029594,0.0455493041370602,-0.2376708129311994,0.4020779339211418,0.0494237617677197,-0.2325534274122844,0.7185419035148439,0.1252245300781653,-0.2060360142679933
QQQ,100,0.01,39,12,6,AND,0.4882774150208658,0.0767965518251514,-0.2345568096215362,4.771866546438233,-0.0988822356688331,0.2747345998047577,0.0522072214375637,-0.2191665160126304,0.4496454233723246,0.0559665204054642,-0.234556809621536,0.7210944188986742,0.1268668268588251,-0.1990440614193463
QQQ,100,0.01,39,12,8,AND,0.4844472928495429,0.0772493242627663,-0.2359596162426573,5.074842200180343,-0.0988822356688339,0.2588161970705445,0.0506243458755721,-0.2359596162426573,0.4509819968521188,0.0563194350024094,-0.2345568096215355,0.7354736237844299,0.1323038561273601,-0.2291861489826616
QQQ,100,0.01,39,15,2,AND,0.3969964080382311,0.0641739897703039,-0.2297365377614892,4.620378719567178,-0.1105082903699384,0.0765795887720692,0.0295030304756929,-0.2297365377614892,0.3852947048910087,0.0463539319762587,-0.2102163411262601,0.6828272532317801,0.121752030799445,-0.2102163411262592
QQQ,100,0.01,39,15,4,AND,0.4245254628305024,0.068585615722176,-0.2325534274122855,4.771866546438233,-0.1095760356475995,0.1418422960779042,0.0370016134985662,-0.2221842251561736,0.3723608958217961,0.0455668822986998,-0.2325534274122844,0.7114047345340656,0.1275513611326098,-0.2060360142679933
QQQ,100,0.01,39,15,6,AND,0.4574057140354877,0.073716018678108,-0.2345568096215359,4.84761045987376,-0.0988822356688335,0.187407438316885,0.0425258998249686,-0.2191665160126304,0.4200559855328534,0.0520855947575984,-0.2345568096215363,0.7388485156940082,0.1326443989028314,-0.2254152425918435
QQQ,100,0.01,39,15,8,AND,0.4820009296511909,0.0778846785083089,-0.2359596162426561,4.923354373309287,-0.0988822356688329,0.1611845519630097,0.0394662844631554,-0.2359596162426561,0.4617534505843855,0.0577852624276744,-0.2345568096215369,0.7947040836624075,0.1443499945378277,-0.2214355807317148
QQQ,100,0.01,39,18,2,AND,0.4196195017629722,0.0680089271582966,-0.2359596162426571,4.84761045987376,-0.1079179789245259,0.1223355344500044,0.0347676324238894,-0.2359596162426571,0.4136234889181904,0.0511198973532565,-0.2345568096215369,0.6828272532317801,0.121752030799445,-0.2102163411262592
QQQ,100,0.01,39,18,4,AND,0.4458355030179529,0.0719845273371109,-0.2359596162426578,4.84761045987376,-0.1079179789245259,0.1641409227076837,0.0397442180960609,-0.2359596162426578,0.4170427089255721,0.0516758172835245,-0.2345568096215369,0.7114047345340656,0.1275513611326098,-0.2060360142679933
QQQ,100,0.01,39,18,6,AND,0.4593496722887237,0.0741790933864978,-0.2359596162426562,4.923354373309287,-0.1079179789245259,0.1714753348496358,0.0407111162313857,-0.2359596162426562,0.4422985650335405,0.0550752509178458,-0.2345568096215369,0.7388485156940082,0.1326443989028314,-0.2254152425918435
QQQ,100,0.01,39,18,8,AND,0.4777173498891576,0.0773898582809948,-0.2359596162426566,4.923354373309287,-0.1079179789245259,0.1501749815650202,0.0381713312347151,-0.2359596162426566,0.4617534505843855,0.0577852624276744,-0.2345568096215369,0.7947040836624075,0.1443499945378277,-0.2214355807317148
QQQ,100,0.01,52,8,2,AND,0.3966040568711678,0.0597034716436959,-0.2686163834603666,3.522091974752029,-0.1214302733285618,0.1336166100919421,0.0353717287277444,-0.1533605272458039,0.2912237903086085,0.0334155365971469,-0.268616383460366,0.6632452539263655,0.1084463202634975,-0.2686163834603661
